id_gestion;id_documento;fecha_gestion;tipo_gestion;resultado;ejecutivo_cobranza
GES-000885;DOC-2025-02715;2025-10-22;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000355;DOC-2025-03385;2025-10-23;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000154;DOC-2025-03443;2025-10-24;LLAMADA;DISPUTA;Cristian Bravo Aguilera
GES-000621;DOC-2025-04022;2025-10-24;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Hector Manriquez Salas
GES-000080;DOC-2025-02201;2025-10-25;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000089;DOC-2025-04350;2025-10-25;LLAMADA;COMPROMISO_PAGO;Hector Manriquez Salas
GES-000124;DOC-2025-03791;2025-10-25;LLAMADA;COMPROMISO_PAGO;Nataly Poblete Ruiz
GES-000691;DOC-2025-02821;2025-10-25;EMAIL;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000692;DOC-2025-02110;2025-10-25;EMAIL;DISPUTA;Cristian Bravo Aguilera
GES-000103;DOC-2025-04349;2025-10-26;LLAMADA;PAGO_PARCIAL;Ximena Toro Pacheco
GES-000105;DOC-2025-04338;2025-10-26;EMAIL;INCOBRABLE_DECLARADO;Paula Zambrano Leiva
GES-000023;DOC-2025-03669;2025-10-27;EMAIL;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000087;DOC-2025-03483;2025-10-27;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Ximena Toro Pacheco
GES-000705;DOC-2025-03861;2025-10-27;EMAIL;INCOBRABLE_DECLARADO;Ximena Toro Pacheco
GES-000808;DOC-2025-03274;2025-10-27;EMAIL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000002;DOC-2025-03017;2025-10-28;CARTA_CERTIFICADA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000693;DOC-2025-02856;2025-10-28;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000814;DOC-2025-04115;2025-10-28;LLAMADA;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000849;DOC-2025-03096;2025-10-28;CARTA_CERTIFICADA;DISPUTA;Paula Zambrano Leiva
GES-000356;DOC-2025-02603;2025-10-29;LLAMADA;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000367;DOC-2025-02876;2025-10-29;EMAIL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000758;DOC-2025-03291;2025-10-29;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000012;DOC-2025-03184;2025-10-30;CARTA_CERTIFICADA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000096;DOC-2025-03713;2025-10-30;EMAIL;PAGO_PARCIAL;Hector Manriquez Salas
GES-000140;DOC-2025-03163;2025-10-30;CARTA_CERTIFICADA;COMPROMISO_PAGO;Nataly Poblete Ruiz
GES-000097;DOC-2025-03037;2025-10-31;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000271;DOC-2025-04047;2025-10-31;LLAMADA;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000747;DOC-2025-03174;2025-10-31;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000796;DOC-2025-02978;2025-10-31;VISITA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000257;DOC-2025-03546;2025-11-01;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000064;DOC-2025-02738;2025-11-02;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000084;DOC-2025-02633;2025-11-02;LLAMADA;DISPUTA;Ximena Toro Pacheco
GES-000091;DOC-2025-03776;2025-11-02;EMAIL;COMPROMISO_PAGO;Hector Manriquez Salas
GES-000108;DOC-2025-02963;2025-11-02;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000256;DOC-2025-02287;2025-11-02;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000525;DOC-2025-02515;2025-11-02;EMAIL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000641;DOC-2025-02825;2025-11-02;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000647;DOC-2025-02654;2025-11-02;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000746;DOC-2025-03503;2025-11-03;LLAMADA;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000890;DOC-2025-02890;2025-11-03;CARTA_CERTIFICADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000054;DOC-2025-02972;2025-11-04;CARTA_CERTIFICADA;PAGO_PARCIAL;Paula Zambrano Leiva
GES-000303;DOC-2025-03895;2025-11-04;PREJUDICIAL;INCOBRABLE_DECLARADO;Ximena Toro Pacheco
GES-000315;DOC-2025-02352;2025-11-04;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000448;DOC-2025-02919;2025-11-04;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000595;DOC-2025-02481;2025-11-04;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000952;DOC-2025-03684;2025-11-04;EMAIL;PAGO_PARCIAL;Hector Manriquez Salas
GES-000094;DOC-2025-03379;2025-11-05;EMAIL;PAGO_PARCIAL;Nataly Poblete Ruiz
GES-000723;DOC-2025-02112;2025-11-05;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000859;DOC-2025-03459;2025-11-05;EMAIL;SIN_RESPUESTA;Paula Zambrano Leiva
GES-001032;DOC-2025-02762;2025-11-05;DEMANDA_JUDICIAL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000203;DOC-2025-02452;2025-11-06;LLAMADA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000182;DOC-2025-02805;2025-11-07;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000213;DOC-2025-02888;2025-11-07;LLAMADA;DISPUTA;Paula Zambrano Leiva
GES-000856;DOC-2025-03568;2025-11-07;CARTA_CERTIFICADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000894;DOC-2025-02507;2025-11-07;EMAIL;PAGO_PARCIAL;Ximena Toro Pacheco
GES-000185;DOC-2025-02693;2025-11-08;CARTA_CERTIFICADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000332;DOC-2025-03845;2025-11-08;PREJUDICIAL;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000389;DOC-2025-03304;2025-11-08;LLAMADA;DISPUTA;Paula Zambrano Leiva
GES-000403;DOC-2025-02553;2025-11-08;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000437;DOC-2025-02882;2025-11-09;EMAIL;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000967;DOC-2025-02605;2025-11-09;CARTA_CERTIFICADA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000059;DOC-2025-03611;2025-11-10;EMAIL;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000240;DOC-2025-02154;2025-11-10;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000484;DOC-2025-03230;2025-11-10;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000117;DOC-2025-03550;2025-11-11;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Paula Zambrano Leiva
GES-000120;DOC-2025-02417;2025-11-11;EMAIL;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000946;DOC-2025-02913;2025-11-11;CARTA_CERTIFICADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000662;DOC-2025-03794;2025-11-12;EMAIL;DISPUTA;Cristian Bravo Aguilera
GES-000845;DOC-2025-02433;2025-11-12;LLAMADA;COMPROMISO_PAGO;Hector Manriquez Salas
GES-001003;DOC-2025-02776;2025-11-12;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000038;DOC-2025-02947;2025-11-13;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000137;DOC-2025-03957;2025-11-13;EMAIL;DISPUTA;Cristian Bravo Aguilera
GES-000299;DOC-2025-03061;2025-11-13;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000923;DOC-2024-00151;2025-11-13;PREJUDICIAL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000083;DOC-2025-03118;2025-11-14;LLAMADA;DISPUTA;Cristian Bravo Aguilera
GES-000187;DOC-2025-04344;2025-11-14;EMAIL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000446;DOC-2025-03583;2025-11-14;VISITA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000346;DOC-2025-04311;2025-11-15;CARTA_CERTIFICADA;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000533;DOC-2025-03512;2025-11-15;CARTA_CERTIFICADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000886;DOC-2025-02715;2025-11-15;LLAMADA;DISPUTA;Ximena Toro Pacheco
GES-000016;DOC-2025-03730;2025-11-16;EMAIL;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000391;DOC-2025-02584;2025-11-16;CARTA_CERTIFICADA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000704;DOC-2025-02918;2025-11-16;LLAMADA;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000429;DOC-2025-02953;2025-11-17;LLAMADA;COMPROMISO_PAGO;Hector Manriquez Salas
GES-000742;DOC-2025-03224;2025-11-17;PREJUDICIAL;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000071;DOC-2025-04339;2025-11-18;LLAMADA;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000480;DOC-2025-02841;2025-11-18;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000773;DOC-2025-03718;2025-11-18;EMAIL;PAGO_PARCIAL;Paula Zambrano Leiva
GES-000780;DOC-2025-02954;2025-11-18;EMAIL;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000077;DOC-2025-02670;2025-11-19;LLAMADA;DISPUTA;Paula Zambrano Leiva
GES-000387;DOC-2025-02610;2025-11-19;LLAMADA;DISPUTA;Ximena Toro Pacheco
GES-000576;DOC-2025-04090;2025-11-19;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000090;DOC-2025-04350;2025-11-20;EMAIL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000098;DOC-2025-03630;2025-11-20;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000107;DOC-2025-03490;2025-11-20;EMAIL;INCOBRABLE_DECLARADO;Ximena Toro Pacheco
GES-000809;DOC-2025-02568;2025-11-20;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000992;DOC-2025-02915;2025-11-20;LLAMADA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000432;DOC-2025-03200;2025-11-21;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000019;DOC-2025-02527;2025-11-22;EMAIL;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000354;DOC-2025-03717;2025-11-22;LLAMADA;INCOBRABLE_DECLARADO;Nataly Poblete Ruiz
GES-000494;DOC-2025-02943;2025-11-22;CARTA_CERTIFICADA;COMPROMISO_PAGO;Nataly Poblete Ruiz
GES-000679;DOC-2025-02863;2025-11-22;EMAIL;DISPUTA;Ximena Toro Pacheco
GES-000948;DOC-2025-03502;2025-11-22;EMAIL;PAGO_PARCIAL;Paula Zambrano Leiva
GES-000441;DOC-2025-02491;2025-11-23;CARTA_CERTIFICADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000464;DOC-2025-04009;2025-11-23;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-001029;DOC-2025-04093;2025-11-23;PREJUDICIAL;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000052;DOC-2025-02362;2025-11-24;LLAMADA;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000112;DOC-2025-02103;2025-11-24;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000374;DOC-2025-02982;2025-11-24;LLAMADA;DISPUTA;Ximena Toro Pacheco
GES-000585;DOC-2025-03682;2025-11-24;LLAMADA;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000622;DOC-2025-04022;2025-11-24;DEMANDA_JUDICIAL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000817;DOC-2025-04019;2025-11-24;CARTA_CERTIFICADA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000958;DOC-2025-02777;2025-11-24;EMAIL;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000994;DOC-2025-02678;2025-11-24;CARTA_CERTIFICADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000051;DOC-2025-02544;2025-11-25;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000373;DOC-2025-02189;2025-11-25;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000467;DOC-2025-04141;2025-11-25;LLAMADA;PAGO_PARCIAL;Hector Manriquez Salas
GES-000048;DOC-2025-03232;2025-11-26;CARTA_CERTIFICADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000114;DOC-2025-03256;2025-11-26;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000358;DOC-2025-04224;2025-11-26;LLAMADA;PAGO_PARCIAL;Ximena Toro Pacheco
GES-000506;DOC-2025-03190;2025-11-26;EMAIL;PAGO_PARCIAL;Ximena Toro Pacheco
GES-000095;DOC-2025-03489;2025-11-27;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000667;DOC-2025-03312;2025-11-27;EMAIL;DISPUTA;Ximena Toro Pacheco
GES-000933;DOC-2025-03645;2025-11-27;VISITA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000141;DOC-2025-02177;2025-11-28;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000263;DOC-2025-02618;2025-11-28;EMAIL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000443;DOC-2025-03428;2025-11-28;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000678;DOC-2025-03978;2025-11-28;PREJUDICIAL;DISPUTA;Hector Manriquez Salas
GES-000013;DOC-2025-03804;2025-11-29;EMAIL;INCOBRABLE_DECLARADO;Hector Manriquez Salas
GES-000022;DOC-2025-03300;2025-11-29;LLAMADA;DISPUTA;Hector Manriquez Salas
GES-000102;DOC-2025-02719;2025-11-29;PREJUDICIAL;PAGO_PARCIAL;Paula Zambrano Leiva
GES-000104;DOC-2025-04349;2025-11-29;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-001000;DOC-2025-03435;2025-11-29;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000069;DOC-2025-03393;2025-11-30;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000111;DOC-2025-04220;2025-11-30;LLAMADA;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000181;DOC-2025-03949;2025-12-01;EMAIL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000282;DOC-2025-04007;2025-12-01;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000454;DOC-2025-02319;2025-12-01;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000044;DOC-2025-02303;2025-12-02;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000050;DOC-2025-04039;2025-12-02;EMAIL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000142;DOC-2025-03709;2025-12-02;LLAMADA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000947;DOC-2025-02913;2025-12-02;CARTA_CERTIFICADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000024;DOC-2025-03669;2025-12-03;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000030;DOC-2025-03714;2025-12-03;DEMANDA_JUDICIAL;DISPUTA;Nataly Poblete Ruiz
GES-000058;DOC-2025-03111;2025-12-03;LLAMADA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000074;DOC-2025-03864;2025-12-03;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000082;DOC-2025-03249;2025-12-03;CARTA_CERTIFICADA;PAGO_PARCIAL;Hector Manriquez Salas
GES-000093;DOC-2025-03028;2025-12-03;CARTA_CERTIFICADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000243;DOC-2025-03621;2025-12-03;CARTA_CERTIFICADA;DISPUTA;Paula Zambrano Leiva
GES-000557;DOC-2025-03114;2025-12-03;VISITA;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000055;DOC-2025-02972;2025-12-04;LLAMADA;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000085;DOC-2025-03886;2025-12-04;LLAMADA;INCOBRABLE_DECLARADO;Paula Zambrano Leiva
GES-000504;DOC-2025-03195;2025-12-04;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000888;DOC-2025-02921;2025-12-04;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000015;DOC-2025-02100;2025-12-05;LLAMADA;DISPUTA;Cristian Bravo Aguilera
GES-000068;DOC-2025-04134;2025-12-05;LLAMADA;COMPROMISO_PAGO;Hector Manriquez Salas
GES-000075;DOC-2025-02952;2025-12-05;EMAIL;PAGO_PARCIAL;Paula Zambrano Leiva
GES-000188;DOC-2025-04344;2025-12-05;CARTA_CERTIFICADA;DISPUTA;Nataly Poblete Ruiz
GES-000216;DOC-2025-03691;2025-12-05;LLAMADA;DISPUTA;Ximena Toro Pacheco
GES-000220;DOC-2025-03334;2025-12-05;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000664;DOC-2025-04200;2025-12-05;EMAIL;PAGO_PARCIAL;Hector Manriquez Salas
GES-000766;DOC-2025-02854;2025-12-05;PREJUDICIAL;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000014;DOC-2025-03655;2025-12-06;LLAMADA;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000198;DOC-2025-03698;2025-12-06;EMAIL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000568;DOC-2025-03635;2025-12-06;EMAIL;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000797;DOC-2025-02536;2025-12-06;EMAIL;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-001004;DOC-2025-02776;2025-12-06;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000122;DOC-2025-03922;2025-12-07;EMAIL;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000611;DOC-2024-00279;2025-12-07;PREJUDICIAL;PAGO_PARCIAL;Paula Zambrano Leiva
GES-000156;DOC-2025-02518;2025-12-08;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000762;DOC-2025-03586;2025-12-08;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000949;DOC-2025-02761;2025-12-08;EMAIL;DISPUTA;Paula Zambrano Leiva
GES-000255;DOC-2025-02827;2025-12-09;CARTA_CERTIFICADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000438;DOC-2025-02882;2025-12-09;CARTA_CERTIFICADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000575;DOC-2025-03414;2025-12-09;CARTA_CERTIFICADA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000658;DOC-2025-03277;2025-12-09;PREJUDICIAL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000669;DOC-2025-03059;2025-12-09;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000792;DOC-2025-03188;2025-12-09;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000009;DOC-2025-03504;2025-12-10;EMAIL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000070;DOC-2025-02068;2025-12-10;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000612;DOC-2025-04052;2025-12-10;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000318;DOC-2025-02730;2025-12-11;LLAMADA;DISPUTA;Ximena Toro Pacheco
GES-000605;DOC-2025-03654;2025-12-11;EMAIL;INCOBRABLE_DECLARADO;Paula Zambrano Leiva
GES-000706;DOC-2025-03440;2025-12-11;EMAIL;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000725;DOC-2025-02665;2025-12-11;EMAIL;SIN_RESPUESTA;Hector Manriquez Salas
GES-000033;DOC-2025-02893;2025-12-12;LLAMADA;DISPUTA;Paula Zambrano Leiva
GES-000042;DOC-2025-03892;2025-12-12;LLAMADA;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000066;DOC-2025-03474;2025-12-12;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Ximena Toro Pacheco
GES-000155;DOC-2025-03443;2025-12-12;LLAMADA;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000160;DOC-2025-02171;2025-12-12;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000296;DOC-2025-02652;2025-12-12;DEMANDA_JUDICIAL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000748;DOC-2025-02786;2025-12-12;LLAMADA;PAGO_PARCIAL;Cristian Bravo Aguilera
GES-000119;DOC-2025-02976;2025-12-13;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000123;DOC-2025-02964;2025-12-13;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000644;DOC-2025-03260;2025-12-13;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000731;DOC-2025-02555;2025-12-13;PREJUDICIAL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000163;DOC-2025-03577;2025-12-14;VISITA;PAGO_PARCIAL;Ximena Toro Pacheco
GES-000204;DOC-2025-03049;2025-12-14;LLAMADA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000265;DOC-2025-03036;2025-12-14;LLAMADA;DISPUTA;Paula Zambrano Leiva
GES-000426;DOC-2025-02820;2025-12-14;LLAMADA;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000434;DOC-2025-02211;2025-12-14;LLAMADA;INCOBRABLE_DECLARADO;Hector Manriquez Salas
GES-000728;DOC-2025-03925;2025-12-14;LLAMADA;DISPUTA;Ximena Toro Pacheco
GES-000815;DOC-2025-04115;2025-12-14;PREJUDICIAL;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000891;DOC-2025-03581;2025-12-14;EMAIL;COMPROMISO_PAGO;Hector Manriquez Salas
GES-000924;DOC-2025-03019;2025-12-14;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000135;DOC-2025-02548;2025-12-15;LLAMADA;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000183;DOC-2025-02805;2025-12-15;CARTA_CERTIFICADA;COMPROMISO_PAGO;Cristian Bravo Aguilera
GES-000587;DOC-2025-02066;2025-12-15;CARTA_CERTIFICADA;DISPUTA;Paula Zambrano Leiva
GES-000703;DOC-2025-02924;2025-12-15;LLAMADA;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000300;DOC-2025-03854;2025-12-16;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000789;DOC-2025-02998;2025-12-16;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000825;DOC-2025-03358;2025-12-16;DEMANDA_JUDICIAL;INCOBRABLE_DECLARADO;Paula Zambrano Leiva
GES-000072;DOC-2025-04339;2025-12-17;EMAIL;COMPROMISO_PAGO;Nataly Poblete Ruiz
GES-000106;DOC-2025-04338;2025-12-17;CARTA_CERTIFICADA;DISPUTA;Paula Zambrano Leiva
GES-000524;DOC-2025-03593;2025-12-17;PREJUDICIAL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000559;DOC-2025-03956;2025-12-17;CARTA_CERTIFICADA;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000125;DOC-2025-04004;2025-12-18;EMAIL;DISPUTA;Cristian Bravo Aguilera
GES-000197;DOC-2025-02026;2025-12-18;EMAIL;COMPROMISO_PAGO;Paula Zambrano Leiva
GES-000223;DOC-2025-02751;2025-12-18;LLAMADA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000304;DOC-2025-03895;2025-12-18;DEMANDA_JUDICIAL;DISPUTA;Ximena Toro Pacheco
GES-000470;DOC-2025-04177;2025-12-18;LLAMADA;PAGO_PARCIAL;Nataly Poblete Ruiz
GES-000561;DOC-2025-03558;2025-12-18;EMAIL;DISPUTA;Cristian Bravo Aguilera
GES-000239;DOC-2025-04204;2025-12-19;EMAIL;DISPUTA;Cristian Bravo Aguilera
GES-000310;DOC-2025-02927;2025-12-19;EMAIL;DISPUTA;Hector Manriquez Salas
GES-000316;DOC-2025-02352;2025-12-19;EMAIL;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000017;DOC-2025-02995;2025-12-20;EMAIL;INCOBRABLE_DECLARADO;Cristian Bravo Aguilera
GES-000032;DOC-2025-03029;2025-12-20;CARTA_CERTIFICADA;DISPUTA;Cristian Bravo Aguilera
GES-000046;DOC-2025-04333;2025-12-20;EMAIL;SIN_RESPUESTA;Nataly Poblete Ruiz
GES-000121;DOC-2025-02417;2025-12-20;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-001025;DOC-2024-00873;2025-12-20;DEMANDA_JUDICIAL;SIN_RESPUESTA;Ximena Toro Pacheco
GES-000007;DOC-2025-04352;2025-12-21;LLAMADA;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000505;DOC-2025-03634;2025-12-21;LLAMADA;PAGO_PARCIAL;Paula Zambrano Leiva
GES-000507;DOC-2025-03190;2025-12-21;EMAIL;INCOBRABLE_DECLARADO;Ximena Toro Pacheco
GES-000757;DOC-2025-03931;2025-12-21;DEMANDA_JUDICIAL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000113;DOC-2025-02103;2025-12-22;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000177;DOC-2025-03746;2025-12-22;LLAMADA;PAGO_PARCIAL;Ximena Toro Pacheco
GES-000227;DOC-2025-03626;2025-12-22;LLAMADA;INCOBRABLE_DECLARADO;Paula Zambrano Leiva
GES-000688;DOC-2025-04209;2025-12-22;LLAMADA;SIN_RESPUESTA;Hector Manriquez Salas
GES-000903;DOC-2025-02291;2025-12-22;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000917;DOC-2025-03801;2025-12-22;LLAMADA;INCOBRABLE_DECLARADO;Ximena Toro Pacheco
GES-000010;DOC-2025-02401;2025-12-23;EMAIL;PAGO_PARCIAL;Nataly Poblete Ruiz
GES-000067;DOC-2025-03531;2025-12-23;EMAIL;COMPROMISO_PAGO;Ximena Toro Pacheco
GES-000088;DOC-2025-02696;2025-12-23;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000118;DOC-2025-03566;2025-12-23;EMAIL;SIN_RESPUESTA;Paula Zambrano Leiva
GES-000241;DOC-2025-03355;2025-12-23;EMAIL;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000423;DOC-2025-02376;2025-12-23;LLAMADA;SIN_RESPUESTA;Cristian Bravo Aguilera
GES-000544;DOC-2025-04128;2025-12-23;EMAIL;COMPROMISO_PAGO;Hector Manriquez Salas
GES-000872;DOC-2025-02178;2025-12-23;LLAMADA;DISPUTA;Nataly Poblete Ruiz
